Timestamp,trade-volume
2009-09-09 00:00:00,0
2009-09-12 00:00:00,0
2009-09-15 00:00:00,0
2009-09-18 00:00:00,0
2009-09-21 00:00:00,0
2009-09-24 00:00:00,0
2009-09-27 00:00:00,0
2009-09-30 00:00:00,0
2009-10-03 00:00:00,0
2009-10-06 00:00:00,0
2009-10-09 00:00:00,0
2009-10-12 00:00:00,0
2009-10-15 00:00:00,0
2009-10-18 00:00:00,0
2009-10-21 00:00:00,0
2009-10-24 00:00:00,0
2009-10-27 00:00:00,0
2009-10-30 00:00:00,0
2009-11-02 00:00:00,0
2009-11-05 00:00:00,0
2009-11-08 00:00:00,0
2009-11-11 00:00:00,0
2009-11-14 00:00:00,0
2009-11-17 00:00:00,0
2009-11-20 00:00:00,0
2009-11-23 00:00:00,0
2009-11-26 00:00:00,0
2009-11-29 00:00:00,0
2009-12-02 00:00:00,0
2009-12-05 00:00:00,0
2009-12-08 00:00:00,0
2009-12-11 00:00:00,0
2009-12-14 00:00:00,0
2009-12-17 00:00:00,0
2009-12-20 00:00:00,0
2009-12-23 00:00:00,0
2009-12-26 00:00:00,0
2009-12-29 00:00:00,0
2010-01-01 00:00:00,0
2010-01-04 00:00:00,0
2010-01-07 00:00:00,0
2010-01-10 00:00:00,0
2010-01-13 00:00:00,0
2010-01-16 00:00:00,0
2010-01-19 00:00:00,0
2010-01-22 00:00:00,0
2010-01-25 00:00:00,0
2010-01-28 00:00:00,0
2010-01-31 00:00:00,0
2010-02-03 00:00:00,0
2010-02-06 00:00:00,0
2010-02-09 00:00:00,0
2010-02-12 00:00:00,0
2010-02-15 00:00:00,0
2010-02-18 00:00:00,0
2010-02-21 00:00:00,0
2010-02-24 00:00:00,0
2010-02-27 00:00:00,0
2010-03-02 00:00:00,0
2010-03-05 00:00:00,0
2010-03-08 00:00:00,0
2010-03-11 00:00:00,0
2010-03-14 00:00:00,0
2010-03-17 00:00:00,0
2010-03-20 00:00:00,0
2010-03-23 00:00:00,0
2010-03-26 00:00:00,0
2010-03-29 00:00:00,0
2010-04-01 00:00:00,0
2010-04-04 00:00:00,0
2010-04-07 00:00:00,0
2010-04-10 00:00:00,0
2010-04-13 00:00:00,0
2010-04-16 00:00:00,0
2010-04-19 00:00:00,0
2010-04-22 00:00:00,0
2010-04-25 00:00:00,0
2010-04-28 00:00:00,0
2010-05-01 00:00:00,0
2010-05-04 00:00:00,0
2010-05-07 00:00:00,0
2010-05-10 00:00:00,0
2010-05-13 00:00:00,0
2010-05-16 00:00:00,0
2010-05-19 00:00:00,0
2010-05-22 00:00:00,0
2010-05-25 00:00:00,0
2010-05-28 00:00:00,0
2010-05-31 00:00:00,0
2010-06-03 00:00:00,0
2010-06-06 00:00:00,0
2010-06-09 00:00:00,0
2010-06-12 00:00:00,0
2010-06-15 00:00:00,0
2010-06-18 00:00:00,0
2010-06-21 00:00:00,0
2010-06-24 00:00:00,0
2010-06-27 00:00:00,0
2010-06-30 00:00:00,0
2010-07-03 00:00:00,0
2010-07-06 00:00:00,0
2010-07-09 00:00:00,0
2010-07-12 00:00:00,0
2010-07-15 00:00:00,0
2010-07-18 00:00:00,0
2010-07-21 00:00:00,0
2010-07-24 00:00:00,0
2010-07-27 00:00:00,0
2010-07-30 00:00:00,0
2010-08-02 00:00:00,0
2010-08-05 00:00:00,0
2010-08-08 00:00:00,0
2010-08-11 00:00:00,0
2010-08-14 00:00:00,0
2010-08-17 00:00:00,0
2010-08-20 00:00:00,0
2010-08-23 00:00:00,0
2010-08-26 00:00:00,0
2010-08-29 00:00:00,0
2010-09-01 00:00:00,0
2010-09-04 00:00:00,0
2010-09-07 00:00:00,0
2010-09-10 00:00:00,0
2010-09-13 00:00:00,0
2010-09-16 00:00:00,0
2010-09-19 00:00:00,0
2010-09-22 00:00:00,0
2010-09-25 00:00:00,0
2010-09-28 00:00:00,0
2010-10-01 00:00:00,0
2010-10-04 00:00:00,0
2010-10-07 00:00:00,0
2010-10-10 00:00:00,0
2010-10-13 00:00:00,0
2010-10-16 00:00:00,0
2010-10-19 00:00:00,0
2010-10-22 00:00:00,0
2010-10-25 00:00:00,0
2010-10-28 00:00:00,0
2010-10-31 00:00:00,0
2010-11-03 00:00:00,0
2010-11-06 00:00:00,0
2010-11-09 00:00:00,0
2010-11-12 00:00:00,0
2010-11-15 00:00:00,0
2010-11-18 00:00:00,0
2010-11-21 00:00:00,0
2010-11-24 00:00:00,0
2010-11-27 00:00:00,0
2010-11-30 00:00:00,0
2010-12-03 00:00:00,0
2010-12-06 00:00:00,0
2010-12-09 00:00:00,0
2010-12-12 00:00:00,0
2010-12-15 00:00:00,0
2010-12-18 00:00:00,0
2010-12-21 00:00:00,0
2010-12-24 00:00:00,0
2010-12-27 00:00:00,0
2010-12-30 00:00:00,0
2011-01-02 00:00:00,0
2011-01-05 00:00:00,0
2011-01-08 00:00:00,0
2011-01-11 00:00:00,0
2011-01-14 00:00:00,0
2011-01-17 00:00:00,0
2011-01-20 00:00:00,0
2011-01-23 00:00:00,0
2011-01-26 00:00:00,0
2011-01-29 00:00:00,0
2011-02-01 00:00:00,0
2011-02-04 00:00:00,0
2011-02-07 00:00:00,0
2011-02-10 00:00:00,0
2011-02-13 00:00:00,0
2011-02-16 00:00:00,0
2011-02-19 00:00:00,0
2011-02-22 00:00:00,0
2011-02-25 00:00:00,0
2011-02-28 00:00:00,0
2011-03-03 00:00:00,0
2011-03-06 00:00:00,0
2011-03-09 00:00:00,0
2011-03-12 00:00:00,0
2011-03-15 00:00:00,0
2011-03-18 00:00:00,0
2011-03-21 00:00:00,0
2011-03-24 00:00:00,0
2011-03-27 00:00:00,0
2011-03-30 00:00:00,0
2011-04-02 00:00:00,0
2011-04-05 00:00:00,0
2011-04-08 00:00:00,0
2011-04-11 00:00:00,0
2011-04-14 00:00:00,0
2011-04-17 00:00:00,0
2011-04-20 00:00:00,0
2011-04-23 00:00:00,0
2011-04-26 00:00:00,0
2011-04-29 00:00:00,0
2011-05-02 00:00:00,0
2011-05-05 00:00:00,0
2011-05-08 00:00:00,0
2011-05-11 00:00:00,0
2011-05-14 00:00:00,0
2011-05-17 00:00:00,0
2011-05-20 00:00:00,0
2011-05-23 00:00:00,0
2011-05-26 00:00:00,0
2011-05-29 00:00:00,0
2011-06-01 00:00:00,0
2011-06-04 00:00:00,0
2011-06-07 00:00:00,0
2011-06-10 00:00:00,0
2011-06-13 00:00:00,0
2011-06-16 00:00:00,0
2011-06-19 00:00:00,0
2011-06-22 00:00:00,0
2011-06-25 00:00:00,0
2011-06-28 00:00:00,0
2011-07-01 00:00:00,0
2011-07-04 00:00:00,0
2011-07-07 00:00:00,0
2011-07-10 00:00:00,0
2011-07-13 00:00:00,0
2011-07-16 00:00:00,0
2011-07-19 00:00:00,0
2011-07-22 00:00:00,0
2011-07-25 00:00:00,0
2011-07-28 00:00:00,0
2011-07-31 00:00:00,0
2011-08-03 00:00:00,0
2011-08-06 00:00:00,0
2011-08-09 00:00:00,0
2011-08-12 00:00:00,0
2011-08-15 00:00:00,0
2011-08-18 00:00:00,0
2011-08-21 00:00:00,0
2011-08-24 00:00:00,0
2011-08-27 00:00:00,0
2011-08-30 00:00:00,0
2011-09-02 00:00:00,0
2011-09-05 00:00:00,0
2011-09-08 00:00:00,0
2011-09-11 00:00:00,0
2011-09-14 00:00:00,0
2011-09-17 00:00:00,0
2011-09-20 00:00:00,0
2011-09-23 00:00:00,0
2011-09-26 00:00:00,0
2011-09-29 00:00:00,0
2011-10-02 00:00:00,0
2011-10-05 00:00:00,0
2011-10-08 00:00:00,0
2011-10-11 00:00:00,0
2011-10-14 00:00:00,0
2011-10-17 00:00:00,0
2011-10-20 00:00:00,0
2011-10-23 00:00:00,0
2011-10-26 00:00:00,0
2011-10-29 00:00:00,0
2011-11-01 00:00:00,0
2011-11-04 00:00:00,0
2011-11-07 00:00:00,0
2011-11-10 00:00:00,0
2011-11-13 00:00:00,0
2011-11-16 00:00:00,0
2011-11-19 00:00:00,0
2011-11-22 00:00:00,0
2011-11-25 00:00:00,0
2011-11-28 00:00:00,0
2011-12-01 00:00:00,0
2011-12-04 00:00:00,0
2011-12-07 00:00:00,0
2011-12-10 00:00:00,0
2011-12-13 00:00:00,0
2011-12-16 00:00:00,0
2011-12-19 00:00:00,0
2011-12-22 00:00:00,0
2011-12-25 00:00:00,0
2011-12-28 00:00:00,0
2011-12-31 00:00:00,0
2012-01-03 00:00:00,0
2012-01-06 00:00:00,0
2012-01-09 00:00:00,0
2012-01-12 00:00:00,0
2012-01-15 00:00:00,0
2012-01-18 00:00:00,0
2012-01-21 00:00:00,0
2012-01-24 00:00:00,0
2012-01-27 00:00:00,0
2012-01-30 00:00:00,0
2012-02-02 00:00:00,0
2012-02-05 00:00:00,0
2012-02-08 00:00:00,0
2012-02-11 00:00:00,0
2012-02-14 00:00:00,0
2012-02-17 00:00:00,0
2012-02-20 00:00:00,0
2012-02-23 00:00:00,0
2012-02-26 00:00:00,0
2012-02-29 00:00:00,0
2012-03-03 00:00:00,0
2012-03-06 00:00:00,0
2012-03-09 00:00:00,0
2012-03-12 00:00:00,0
2012-03-15 00:00:00,0
2012-03-18 00:00:00,0
2012-03-21 00:00:00,0
2012-03-24 00:00:00,0
2012-03-27 00:00:00,0
2012-03-30 00:00:00,0
2012-04-02 00:00:00,0
2012-04-05 00:00:00,0
2012-04-08 00:00:00,0
2012-04-11 00:00:00,0
2012-04-14 00:00:00,0
2012-04-17 00:00:00,0
2012-04-20 00:00:00,0
2012-04-23 00:00:00,0
2012-04-26 00:00:00,0
2012-04-29 00:00:00,0
2012-05-02 00:00:00,0
2012-05-05 00:00:00,0
2012-05-08 00:00:00,0
2012-05-11 00:00:00,0
2012-05-14 00:00:00,0
2012-05-17 00:00:00,0
2012-05-20 00:00:00,0
2012-05-23 00:00:00,0
2012-05-26 00:00:00,0
2012-05-29 00:00:00,0
2012-06-01 00:00:00,0
2012-06-04 00:00:00,0
2012-06-07 00:00:00,0
2012-06-10 00:00:00,0
2012-06-13 00:00:00,0
2012-06-16 00:00:00,0
2012-06-19 00:00:00,0
2012-06-22 00:00:00,0
2012-06-25 00:00:00,0
2012-06-28 00:00:00,0
2012-07-01 00:00:00,0
2012-07-04 00:00:00,0
2012-07-07 00:00:00,0
2012-07-10 00:00:00,0
2012-07-13 00:00:00,0
2012-07-16 00:00:00,0
2012-07-19 00:00:00,0
2012-07-22 00:00:00,0
2012-07-25 00:00:00,0
2012-07-28 00:00:00,0
2012-07-31 00:00:00,0
2012-08-03 00:00:00,0
2012-08-06 00:00:00,0
2012-08-09 00:00:00,0
2012-08-12 00:00:00,0
2012-08-15 00:00:00,0
2012-08-18 00:00:00,0
2012-08-21 00:00:00,0
2012-08-24 00:00:00,0
2012-08-27 00:00:00,0
2012-08-30 00:00:00,0
2012-09-02 00:00:00,0
2012-09-05 00:00:00,0
2012-09-08 00:00:00,0
2012-09-11 00:00:00,0
2012-09-14 00:00:00,0
2012-09-17 00:00:00,0
2012-09-20 00:00:00,0
2012-09-23 00:00:00,0
2012-09-26 00:00:00,0
2012-09-29 00:00:00,0
2012-10-02 00:00:00,0
2012-10-05 00:00:00,0
2012-10-08 00:00:00,0
2012-10-11 00:00:00,0
2012-10-14 00:00:00,0
2012-10-17 00:00:00,0
2012-10-20 00:00:00,0
2012-10-23 00:00:00,0
2012-10-26 00:00:00,0
2012-10-29 00:00:00,0
2012-11-01 00:00:00,0
2012-11-04 00:00:00,0
2012-11-07 00:00:00,0
2012-11-10 00:00:00,0
2012-11-13 00:00:00,0
2012-11-16 00:00:00,0
2012-11-19 00:00:00,0
2012-11-22 00:00:00,0
2012-11-25 00:00:00,0
2012-11-28 00:00:00,0
2012-12-01 00:00:00,0
2012-12-04 00:00:00,0
2012-12-07 00:00:00,0
2012-12-10 00:00:00,0
2012-12-13 00:00:00,481296.666
2012-12-16 00:00:00,0
2012-12-19 00:00:00,0
2012-12-22 00:00:00,0
2012-12-25 00:00:00,0
2012-12-28 00:00:00,0
2012-12-31 00:00:00,0
2013-01-03 00:00:00,0
2013-01-06 00:00:00,0
2013-01-09 00:00:00,0
2013-01-12 00:00:00,0
2013-01-15 00:00:00,0
2013-01-18 00:00:00,0
2013-01-21 00:00:00,0
2013-01-24 00:00:00,0
2013-01-27 00:00:00,0
2013-01-30 00:00:00,0
2013-02-02 00:00:00,0
2013-02-05 00:00:00,0
2013-02-08 00:00:00,1206092.751
2013-02-11 00:00:00,1348915.8249
2013-02-14 00:00:00,2173200.759
2013-02-17 00:00:00,517118.5437
2013-02-20 00:00:00,2938056.6908
2013-02-23 00:00:00,2043434.2488
2013-02-26 00:00:00,813827.456
2013-03-01 00:00:00,4230277.5168
2013-03-04 00:00:00,429441.2275
2013-03-07 00:00:00,5310771.9
2013-03-10 00:00:00,2105337.5239
2013-03-13 00:00:00,8158211.5344
2013-03-16 00:00:00,954491.447
2013-03-19 00:00:00,3375507.498
2013-03-22 00:00:00,6772093.6775
2013-03-25 00:00:00,3051700.0221
2013-03-28 00:00:00,6407562.912
2013-03-31 00:00:00,3449440.625
2013-04-03 00:00:00,9529646.0664
2013-04-06 00:00:00,9742177.06
2013-04-09 00:00:00,21337456.8816
2013-04-12 00:00:00,15108183.776
2013-04-15 00:00:00,28526787
2013-04-18 00:00:00,30731043.624
2013-04-21 00:00:00,9465886.875
2013-04-24 00:00:00,16598713.5
2013-04-27 00:00:00,17667770.71
2013-04-30 00:00:00,10137883.833
2013-05-03 00:00:00,24112587.636
2013-05-06 00:00:00,9750629.967
2013-05-09 00:00:00,7109505.8285
2013-05-12 00:00:00,3248609.0496
2013-05-15 00:00:00,9642025.12
2013-05-18 00:00:00,10297629.4224
2013-05-21 00:00:00,2103682.1494
2013-05-24 00:00:00,2797850.216
2013-05-27 00:00:00,3113915.535
2013-05-30 00:00:00,2538895.212
2013-06-02 00:00:00,818734.065
2013-06-05 00:00:00,2722441.5998
2013-06-08 00:00:00,7339966.95
2013-06-11 00:00:00,6803929.872
2013-06-14 00:00:00,3144556.358
2013-06-17 00:00:00,860747.391
2013-06-20 00:00:00,1876004.1904
2013-06-23 00:00:00,779442.8125
2013-06-26 00:00:00,9714068.226
2013-06-29 00:00:00,4492672.9905
2013-07-02 00:00:00,4571517.66
2013-07-05 00:00:00,5115546.0948
2013-07-08 00:00:00,3120555.75
2013-07-11 00:00:00,5225816.736
2013-07-14 00:00:00,3355722.86
2013-07-17 00:00:00,1531533.4335
2013-07-20 00:00:00,2468011.32
2013-07-23 00:00:00,758948.7766
2013-07-26 00:00:00,2101653.41
2013-07-29 00:00:00,4147378.935
2013-08-01 00:00:00,4759776.738
2013-08-04 00:00:00,875589.454
2013-08-07 00:00:00,1302961.3344
2013-08-10 00:00:00,1128720.356
2013-08-13 00:00:00,2036034.864
2013-08-16 00:00:00,935028.0256
2013-08-19 00:00:00,274252.698
2013-08-22 00:00:00,2642284.0089
2013-08-25 00:00:00,471837.888
2013-08-28 00:00:00,2186360.586
2013-08-31 00:00:00,2168732.964
2013-09-03 00:00:00,1165618.1081
2013-09-06 00:00:00,2359078.6831
2013-09-09 00:00:00,644605.7192
2013-09-12 00:00:00,2334960.369
2013-09-15 00:00:00,1084304.9235
2013-09-18 00:00:00,1146911.8705
2013-09-21 00:00:00,1291997.5152
2013-09-24 00:00:00,942716.1095
2013-09-27 00:00:00,976549.2345
2013-09-30 00:00:00,856731.9839
2013-10-03 00:00:00,6292503.0855
2013-10-06 00:00:00,356647.968
2013-10-09 00:00:00,1648226.716
2013-10-12 00:00:00,999339.0609
2013-10-15 00:00:00,2871306.8223
2013-10-18 00:00:00,2455437.9144
2013-10-21 00:00:00,2079827.7192
2013-10-24 00:00:00,4910689.602
2013-10-27 00:00:00,1734472.3892
2013-10-30 00:00:00,1933511.04
2013-11-02 00:00:00,1007872.67
2013-11-05 00:00:00,6524796.7575
2013-11-08 00:00:00,14459640.0914
2013-11-11 00:00:00,22181780.64
2013-11-14 00:00:00,15231842.91
2013-11-17 00:00:00,7864793.2864
2013-11-20 00:00:00,39187621.53
2013-11-23 00:00:00,19979749.2
2013-11-26 00:00:00,18763528.0752
2013-11-29 00:00:00,37478428.353
2013-12-02 00:00:00,58711378.9724
2013-12-05 00:00:00,16426078.997
2013-12-08 00:00:00,56810719.117
2013-12-11 00:00:00,22555749.3148
2013-12-14 00:00:00,13072901.4
2013-12-17 00:00:00,40515364.8
2013-12-20 00:00:00,38897908.973
2013-12-23 00:00:00,10855499.648
2013-12-26 00:00:00,4517004.0048
2013-12-29 00:00:00,9571647.8
2014-01-01 00:00:00,5801531.88
2014-01-04 00:00:00,11996329.8024
2014-01-07 00:00:00,23700401.3664
2014-01-10 00:00:00,20915435.5956
2014-01-13 00:00:00,10317975.4204
2014-01-16 00:00:00,10334044.1127
2014-01-19 00:00:00,4483770.096
2014-01-22 00:00:00,6349164.6878
2014-01-25 00:00:00,12279425.849
2014-01-28 00:00:00,18826062.7857
2014-01-31 00:00:00,10507896
2014-02-03 00:00:00,3317735.1676
2014-02-06 00:00:00,6591101.11
2014-02-09 00:00:00,9466292.528
2014-02-12 00:00:00,27029485.025
2014-02-15 00:00:00,46055404.7043
2014-02-18 00:00:00,12629318.3876
2014-02-21 00:00:00,19683088.04
2014-02-24 00:00:00,12599747.1215
2014-02-27 00:00:00,28862469.4185
2014-03-02 00:00:00,8103483.8796
2014-03-05 00:00:00,18874058.24
2014-03-08 00:00:00,13570695.9904
2014-03-11 00:00:00,8456225.3971
2014-03-14 00:00:00,4313170.3971
2014-03-17 00:00:00,2090545.8275
2014-03-20 00:00:00,4331268.8
2014-03-23 00:00:00,7669603.725
2014-03-26 00:00:00,4709236.1048
2014-03-29 00:00:00,17766055.776
2014-04-01 00:00:00,9510860.2578
2014-04-04 00:00:00,12067476.3192
2014-04-07 00:00:00,2459524.12
2014-04-10 00:00:00,3539452.7244
2014-04-13 00:00:00,4624978.554
2014-04-16 00:00:00,17021803.81
2014-04-19 00:00:00,5372537.418
2014-04-22 00:00:00,4176593.8492
2014-04-25 00:00:00,3993448.305
2014-04-28 00:00:00,3607646.856
2014-05-01 00:00:00,4861252.6681
2014-05-04 00:00:00,3269631.2
2014-05-07 00:00:00,3441714.012
2014-05-10 00:00:00,4082047.58
2014-05-13 00:00:00,2031951.625
2014-05-16 00:00:00,2454588.8059
2014-05-19 00:00:00,1116943.4593
2014-05-22 00:00:00,3521976.4618
2014-05-25 00:00:00,2968812.7461
2014-05-28 00:00:00,11364807.702
2014-05-31 00:00:00,13980467.748
2014-06-03 00:00:00,13311959.4
2014-06-06 00:00:00,7112332.182
2014-06-09 00:00:00,1707138.9245
2014-06-12 00:00:00,6450427.8646
2014-06-15 00:00:00,9358300.2648
2014-06-18 00:00:00,3965892.8
2014-06-21 00:00:00,4253524.5732
2014-06-24 00:00:00,3115477.885
2014-06-27 00:00:00,2689215.0796
2014-06-30 00:00:00,1005979.2334
2014-07-03 00:00:00,3432108.8331
2014-07-06 00:00:00,1153436.45
2014-07-09 00:00:00,1672213.4799
2014-07-12 00:00:00,3827432.64
2014-07-15 00:00:00,2372823.4128
2014-07-18 00:00:00,3076388.994
2014-07-21 00:00:00,918987.63
2014-07-24 00:00:00,2498800.4379
2014-07-27 00:00:00,2146515.226
2014-07-30 00:00:00,2393816.75
2014-08-02 00:00:00,7133219.1656
2014-08-05 00:00:00,3102683.815
2014-08-08 00:00:00,2590252.1026
2014-08-11 00:00:00,1891342.721
2014-08-14 00:00:00,14029610.3138
2014-08-17 00:00:00,6616986.8324
2014-08-20 00:00:00,8730383.9
2014-08-23 00:00:00,7882218.512
2014-08-26 00:00:00,2881655.525
2014-08-29 00:00:00,3601875.5136
2014-09-01 00:00:00,5403358.3772
2014-09-04 00:00:00,2251445.56
2014-09-07 00:00:00,1332257.8569
2014-09-10 00:00:00,4312800.7205
2014-09-13 00:00:00,2895656.62
2014-09-16 00:00:00,2918242.0064
2014-09-19 00:00:00,9378125.2984
2014-09-22 00:00:00,5718501.5605
2014-09-25 00:00:00,6001795.8016
2014-09-28 00:00:00,2177480.976
2014-10-01 00:00:00,5593043.0136
2014-10-04 00:00:00,7318369.379
2014-10-07 00:00:00,22795539.5213
2014-10-10 00:00:00,17386292.1297
2014-10-13 00:00:00,5406042.432
2014-10-16 00:00:00,7556518.9912
2014-10-19 00:00:00,2762915.48
2014-10-22 00:00:00,3068666.7402
2014-10-25 00:00:00,5618226.6008
2014-10-28 00:00:00,3328191.757
2014-10-31 00:00:00,4881499.194
2014-11-03 00:00:00,2717870.8248
2014-11-06 00:00:00,5183009.8266
2014-11-09 00:00:00,1291511.9052
2014-11-12 00:00:00,2780715.3045
2014-11-15 00:00:00,8710699.4741
2014-11-18 00:00:00,9453830.2361
2014-11-21 00:00:00,5841267.1374
2014-11-24 00:00:00,2920028.4256
2014-11-27 00:00:00,4775090.1146
2014-11-30 00:00:00,2726903.5888
2014-12-03 00:00:00,2491715.5902
2014-12-06 00:00:00,3282769.52
2014-12-09 00:00:00,3770700.1911
2014-12-12 00:00:00,5776249.1516
2014-12-15 00:00:00,2328483.684
2014-12-18 00:00:00,7564472.136
2014-12-21 00:00:00,3771988.1472
2014-12-24 00:00:00,2588032.082
2014-12-27 00:00:00,2110273.1442
2014-12-30 00:00:00,2170830.914
2015-01-02 00:00:00,991953.7176
2015-01-05 00:00:00,11109155.7345
2015-01-08 00:00:00,9296662.221
2015-01-11 00:00:00,8115245.5722
2015-01-14 00:00:00,13066868.94
2015-01-17 00:00:00,7250849.5904
2015-01-20 00:00:00,2815608.2662
2015-01-23 00:00:00,5933243.9145
2015-01-26 00:00:00,7333970.8024
2015-01-29 00:00:00,6634468.27
2015-02-01 00:00:00,4165894.705
2015-02-04 00:00:00,3988923.9926
2015-02-07 00:00:00,2428824.9384
2015-02-10 00:00:00,4280748.3102
2015-02-13 00:00:00,1545266.8689
2015-02-16 00:00:00,6828681.7746
2015-02-19 00:00:00,3049793.3312
2015-02-22 00:00:00,731873.9725
2015-02-25 00:00:00,1237085.0514
2015-02-28 00:00:00,5551101.6827
2015-03-03 00:00:00,4966115.1855
2015-03-06 00:00:00,3126380.2963
2015-03-09 00:00:00,1221588.5
2015-03-12 00:00:00,1989294.824
2015-03-15 00:00:00,1555762.956
2015-03-18 00:00:00,1833379.7216
2015-03-21 00:00:00,1489959.87
2015-03-24 00:00:00,2315865.8741
2015-03-27 00:00:00,2090932.5311
2015-03-30 00:00:00,1621283.6808
2015-04-02 00:00:00,1535267.8948
2015-04-05 00:00:00,690291.8774
2015-04-08 00:00:00,1525083.357
2015-04-11 00:00:00,2724945.68
2015-04-14 00:00:00,3104225.6067
2015-04-17 00:00:00,2467237.5
2015-04-20 00:00:00,1313111.8331
2015-04-23 00:00:00,2567616.6082
2015-04-26 00:00:00,1204729.4907
2015-04-29 00:00:00,2108340.416
2015-05-02 00:00:00,1547771.5446
2015-05-05 00:00:00,1783949.29
2015-05-08 00:00:00,2614622.5952
2015-05-11 00:00:00,841557.2094
2015-05-14 00:00:00,2179359.9275
2015-05-17 00:00:00,795921.5691
2015-05-20 00:00:00,1288756.846
2015-05-23 00:00:00,2491546.068
2015-05-26 00:00:00,1324211.3397
2015-05-29 00:00:00,1183233.2428
2015-06-01 00:00:00,996462.0596
2015-06-04 00:00:00,1299861.514
2015-06-07 00:00:00,623127.8042
2015-06-10 00:00:00,2077600.98
2015-06-13 00:00:00,1351595.504
2015-06-16 00:00:00,2474934.36
2015-06-19 00:00:00,2774658.0292
2015-06-22 00:00:00,473743.718
2015-06-25 00:00:00,1610305.604
2015-06-28 00:00:00,1783480.4676
2015-07-01 00:00:00,5228101.5927
2015-07-04 00:00:00,2343369.94
2015-07-07 00:00:00,5377393.809
2015-07-10 00:00:00,3742801.44
2015-07-13 00:00:00,6985899.8875
2015-07-16 00:00:00,2815364.979
2015-07-19 00:00:00,2590637.8598
2015-07-22 00:00:00,2488902.68
2015-07-25 00:00:00,4577494.12
2015-07-28 00:00:00,4311794.3778
2015-07-31 00:00:00,2343295.6875
2015-08-03 00:00:00,1281691.8532
2015-08-06 00:00:00,1841426.72
2015-08-09 00:00:00,2691512.6126
2015-08-12 00:00:00,2274318.8812
2015-08-15 00:00:00,2128338.8434
2015-08-18 00:00:00,2217899.1574
2015-08-21 00:00:00,3720105.2078
2015-08-24 00:00:00,2915321.211
2015-08-27 00:00:00,5409804.072
2015-08-30 00:00:00,3557779.2939
2015-09-02 00:00:00,5452898.7789
2015-09-05 00:00:00,4818819.123
2015-09-08 00:00:00,5566863.6671
2015-09-11 00:00:00,4940577.6992
2015-09-14 00:00:00,4512413.7
2015-09-17 00:00:00,4148975.2968
2015-09-20 00:00:00,2585884.7925
2015-09-23 00:00:00,4455143.0496
2015-09-26 00:00:00,5305732.8734
2015-09-29 00:00:00,4200623.2356
2015-10-02 00:00:00,4844212.7981
2015-10-05 00:00:00,3564285.024
2015-10-08 00:00:00,5776768.1073
2015-10-11 00:00:00,4258224.3976
2015-10-14 00:00:00,6466622.6288
2015-10-17 00:00:00,9118255.68
2015-10-20 00:00:00,4389432.475
2015-10-23 00:00:00,8290061.385
2015-10-26 00:00:00,8441415.976
2015-10-29 00:00:00,9523730.4594
2015-11-01 00:00:00,8919365.481
